FARM_NO,FARM_PIG_NO,BUNMAN_SANCHA,GYOBAE_DT,BUNMAN_DT,CHONGSAN,SILSAN,EUDUSU,EUKG,CHOGYOBAE,JAE
1387,9530,1,20100727,20101113,6,3,7,33.6,,
1387,9530,2,20110128,20110522,14,14,9,88.2,,43
1387,9530,3,20110628,20111021,15,15,10,55,,5
1387,9530,4,20120102,20120424,17,15,10,75,,
1387,9530,5,20120529,20120921,13,13,9,63,,5
1387,1755,1,20091228,20100422,13,10,11,79.2,,
1387,1755,2,20100726,20101118,17,16,6,42,,
1387,4793,1,20091209,20100403,5,5,8,64,,
1387,4793,2,20100503,20100826,14,13,7,49,,4
1387,4793,3,20100928,20110120,13,10,11,77,,5
1387,4793,4,20110221,20110616,18,15,12,72,,4
1387,4793,5,20110719,20111111,15,13,10,100,,5
1387,4793,6,20111212,20120405,16,12,10,80,,4
1387,4793,7,20120508,20120831,13,12,9,45,,5
1387,4793,8,20121002,20130125,12,10,9,49.5,,5
1387,4793,9,20130225,20130620,11,7,8,48,,4
1387,4793,10,20130812,20131206,15,10,10,70,,
1387,4793,11,20140107,20140503,9,4,8,40,,5
1387,1799,1,20091117,20100313,1,1,5,60,249,
1387,1799,2,20100502,20100826,14,12,12,70.8,,
1387,1799,3,20101130,20110325,9,8,10,0,,
1387,1799,4,20110426,20110821,17,15,11,55,,5
1387,1799,5,20110920,20120115,12,12,9,63,,5
1387,1799,6,20120214,20120610,17,17,12,78,,5
1387,1799,7,20120710,20121104,10,10,8,40,,5
1387,1799,8,20121204,20130330,13,0,0,0,,5
1387,9532,1,20100323,20100718,13,11,10,58,,
1387,9532,2,20101019,20110213,17,16,12,84,,
1387,1831,1,20091229,20100424,13,13,12,0,,
1387,1831,2,20100525,20100918,14,13,11,96.8,,5
1387,1831,3,20101019,20110213,17,14,13,0,,5
1387,1831,4,20110314,20110709,14,13,11,66,,4
1387,1831,5,20110808,20111129,15,13,3,15,,4
1387,2029,1,20100323,20100716,8,8,9,70.2,,
1387,1940,1,20091209,20100405,5,5,7,66.5,,
1387,1940,2,20100503,20100828,11,11,9,70.2,,4
1387,1940,3,20100928,20110122,18,15,9,90,,5
1387,1940,4,20110221,20110618,15,14,12,60,,4
1387,1940,5,20110719,20111112,15,14,10,60,,5
1387,1940,6,20111213,20120406,16,14,8,48,,5
1387,1940,7,20120507,20120901,15,11,10,60,,4
1387,1940,8,20121003,20130128,11,9,7,28,,15
1387,1940,9,20130225,20130620,7,6,7,42,,4
1387,1940,10,20130819,20131212,12,11,8,48,,
1387,1940,11,20140106,20140501,11,10,7,31.5,,4
1387,2042,1,20100302,20100627,10,9,9,70.2,,
1387,2042,2,20101201,20110328,12,9,9,63,,
1387,2042,3,20110425,20110819,12,11,11,60.5,,4
1387,2042,4,20110920,20120115,15,14,7,35,,5
1387,2121,1,20100119,20100514,13,12,10,90,,
1387,2121,2,20100928,20110122,16,14,7,42,,
1387,2121,3,20110221,20110616,15,14,11,55,,4
1387,2121,4,20110719,20111110,15,13,10,75,,5
1387,2121,5,20111212,20120404,12,12,11,99,,4
1387,2121,6,20120508,20120828,16,11,9,72,,5
1387,2121,7,20121002,20130125,7,6,6,36,,5
1387,2121,8,20130225,20130620,12,12,0,0,,4
1387,2094,1,20091208,20100403,12,11,10,82,262,
1387,2094,2,20100503,20100827,14,13,8,56,,4
1387,2094,3,20100928,20110120,14,14,9,90,,5
1387,2094,4,20110222,20110617,12,12,10,65,,5
1387,2094,5,20110719,20111110,13,12,8,80,,5
1387,2094,6,20120214,20120607,13,13,7,56,,
1387,2094,7,20120709,20121102,9,9,7,35,,4
1387,2148,1,20091209,20100401,9,9,9,72,,
1387,2148,2,20100705,20101030,10,9,10,80,,
1387,2148,3,20101130,20110325,16,16,10,60,,5
1387,2148,4,20110425,20110818,11,11,10,80,,4
1387,2148,5,20110919,20120113,13,12,9,54,,4
1387,2148,6,20120214,20120607,15,13,10,80,,5
1387,2158,1,20091207,20100403,12,12,10,95,256,
1387,2158,2,20100816,20101212,6,6,0,0,,
1387,9830,1,20091208,20100403,12,12,10,55,257,
1387,9830,2,20100503,20100826,16,15,10,55,,4
1387,4910Z,1,20100302,20100625,10,10,9,72,,
1387,4910Z,2,20100928,20110123,5,5,8,72,,
1387,4910Z,3,20110221,20110618,13,13,13,0,,4
1387,4910Z,4,20110920,20120114,14,14,11,82.5,,
1387,2224,1,20091208,20100403,10,10,10,0,256,
1387,2224,2,20100503,20100828,11,11,10,90,,4
1387,2224,3,20101018,20110212,13,13,13,93.6,,4
1387,2224,4,20110404,20110730,14,13,12,90,,4
1387,2224,5,20110829,20111225,13,13,12,84,,4
1387,2224,6,20120123,20120518,13,13,11,71.5,,4
1387,2224,7,20120618,20121012,17,17,10,90,,4
1387,2272,1,20091208,20100404,4,4,7,66.5,256,
1387,2272,2,20100503,20100828,14,13,6,19.2,,4
1387,2341,1,20091208,20100403,15,14,8,62.4,255,
1387,2341,2,20100503,20100828,11,10,11,81.4,,4
1387,2341,3,20100928,20110122,14,13,11,77,,5
1387,2341,4,20110222,20110618,13,13,11,58.3,,5
1387,2341,5,20110719,20111114,13,13,9,63,,5
1387,2341,6,20111213,20120407,12,12,8,56,,5
1387,2341,7,20120508,20120901,15,13,9,54,,5
1387,2341,8,20121002,20130127,16,13,8,48,,5
1387,1600,1,20100506,20100829,8,8,10,74,,
1387,2336,1,20100118,20100514,13,12,0,0,,
1387,2336,2,20101223,20110418,10,8,10,71,,
1387,2336,3,20110517,20110910,13,9,7,35,,5
1387,2336,4,20111011,20120205,9,9,10,75,,5
1387,2336,5,20120306,20120702,14,8,10,62,,5
1387,2336,6,20120731,20121125,13,12,9,49.5,,5
1387,2336,7,20121225,20130419,16,14,6,36,,5
1387,4637,1,20100414,20100807,11,10,12,88.8,,
1387,2020,1,20091117,20100313,14,13,6,48.6,242,
1387,2128,1,20100323,20100717,4,4,9,52.2,,
1387,2128,2,20110130,20110524,8,6,7,49,,
1387,2128,3,20110628,20111021,16,16,12,84,,5
1387,2128,4,20111214,20120407,15,13,9,54,,
1387,2128,5,20120530,20120923,13,10,9,58.5,,
1387,2128,6,20130116,20130511,8,8,9,54,,
1387,7923,1,20091229,20100424,13,10,11,66,242,
1387,7923,2,20110522,20110913,15,14,6,39,,
1387,5893,1,20100414,20100807,14,13,11,71.5,,
1387,5893,2,20101109,20110305,14,14,13,0,,
1387,5893,3,20110405,20110731,17,17,10,70,,5
1387,5893,4,20110830,20111225,6,6,11,66,,5
1387,5893,5,20120124,20120519,14,14,10,70,,5
1387,5893,6,20120619,20121014,12,7,11,77,,5
1387,5893,7,20121112,20130308,13,12,8,48,,5
1387,5893,8,20130407,20130802,14,6,9,63,,4
1387,5893,9,20130903,20131229,15,4,5,20,,5
1387,5893,10,20140128,20140524,13,13,8,48,,5
1387,5893,11,20140623,20141018,12,2,9,45,,4
1387,5689,1,20100119,20100513,18,16,12,86.4,274,
1387,5689,2,20101019,20110212,15,13,11,0,,
1387,5689,3,20110314,20110708,12,11,11,88,,4
1387,5689,4,20111101,20120223,8,6,10,70,,
1387,0771,1,20100302,20100626,10,9,8,56,,
1387,0771,2,20100727,20101118,15,15,8,48,,5
1387,0771,3,20110130,20110523,12,10,8,65.6,,45
1387,0771,4,20110627,20111021,15,11,6,66,,4
1387,0771,5,20111121,20120313,9,6,9,63,,4
1387,0771,6,20120417,20120809,13,12,9,27,,5
1387,0686,1,20100119,20100513,17,10,6,31.2,271,
1387,0686,2,20100614,20101008,18,18,9,61.2,,4
1387,0686,3,20110130,20110524,11,11,5,35,,
1387,0686,4,20110627,20111020,16,15,9,67.5,,4
1387,0686,5,20111121,20120314,15,15,8,64,,4
1387,0686,6,20120417,20120807,11,11,10,70,,5
1387,0686,7,20120911,20130104,16,12,8,48,,5
1387,0686,8,20130204,20130529,16,15,8,56,,4
1387,0686,9,20130702,20131023,14,11,0,0,,5
1387,0785,1,20100209,20100605,10,8,9,63,,
1387,0785,2,20100705,20101029,11,8,8,49.6,,4
1387,0785,3,20101130,20110325,10,8,12,0,,5
1387,0785,4,20110426,20110820,14,12,12,96,,5
1387,0785,5,20110920,20120114,9,7,10,75,,5
1387,0785,6,20120213,20120608,11,8,9,63,,4
1387,0785,7,20121206,20130331,11,10,8,48,,
1387,0785,8,20130430,20130822,13,13,8,64,,5
1387,0785,9,20130924,20140116,14,11,10,60,,5
1387,0785,10,20140218,20140613,11,10,11,77,,5
1387,0782,1,20100119,20100514,14,14,9,72,273,
1387,0782,2,20100615,20101007,10,10,11,82.5,,5
1387,0782,3,20101109,20110304,15,14,12,0,,5
1387,0782,4,20110405,20110729,17,15,9,36,,5
1387,0767,1,20100817,20101211,15,14,9,36,,
1387,0767,2,20110111,20110506,15,13,11,55,,5
1387,0767,3,20110607,20110930,16,16,11,77,,5
1387,0767,4,20111101,20120223,17,17,9,63,,5
1387,0767,5,20120326,20120719,14,14,10,80,,4
1387,0767,6,20121024,20130217,8,7,10,50,,70
1387,0767,7,20130319,20130713,13,9,8,56,,14
1387,0767,8,20131009,20140202,14,8,7,63,,
1387,0996,1,20100301,20100624,13,13,6,27,,
1387,0996,2,20101018,20110210,13,13,10,86,,
1387,0930,1,20091229,20100424,12,11,12,0,245,
1387,0930,2,20100525,20100918,14,13,11,82.5,,5
1387,0930,3,20101019,20110211,15,12,11,71.5,,5
1387,0930,4,20110314,20110708,14,14,8,68,,4
1387,0930,5,20110808,20111205,12,12,9,56.7,,4
1387,0930,6,20120124,20120515,8,7,9,54,,
1387,0924ZZ,1,20100208,20100602,15,14,10,80,,
1387,0924ZZ,2,20100705,20101027,14,14,7,42,,4
1387,0924ZZ,3,20110128,20110520,13,13,8,65.6,,64
1387,0925,1,20100119,20100515,7,6,11,0,271,
1387,0925,2,20100614,20101009,8,8,9,90,,4
1387,0925,3,20101108,20110305,15,15,11,89.1,,4
1387,0925,4,20110405,20110729,15,15,12,90,,5
1387,0925,5,20110830,20111224,16,16,7,63,,5
1387,0925,6,20120123,20120518,10,9,9,63,,4
1387,0925,7,20120618,20121012,13,11,10,70,,4
1387,0925,8,20121112,20130308,12,11,7,42,,5
1387,0956,1,20091229,20100425,14,14,12,78,248,
1387,0956,2,20100726,20101118,14,14,9,40.5,,
1387,0956,3,20101221,20110416,10,10,10,58,,5
1387,0956,4,20111101,20120226,11,10,10,70,,
1387,0956,5,20120326,20120719,4,4,0,0,,4
1387,5498,1,20100119,20100514,9,9,10,86,271,
1387,5498,2,20100615,20101009,10,10,9,70.2,,5
1387,5498,3,20101109,20110305,15,13,11,66,,5
1387,5498,4,20110405,20110731,12,10,10,60,,5
1387,5498,5,20110830,20111226,12,12,10,80,,5
1387,5498,6,20120124,20120520,12,11,9,45,,5
1387,5498,7,20120620,20121014,12,12,9,67.5,,6
1387,5498,8,20121112,20130308,16,15,9,45,,5
1387,5498,9,20130408,20130803,14,12,10,70,,5
1387,5498,10,20130903,20131228,15,15,9,54,,5
1387,5498,11,20140128,20140524,12,11,9,63,,5
1387,0939,1,20091229,20100424,15,15,11,96.8,250,
1387,0938,1,20100419,20100811,15,15,9,54,,
1387,0938,2,20100906,20110101,4,4,8,84,,4
1387,9662,1,20100119,20100516,14,14,12,88.8,275,
1387,9662,2,20101223,20110419,16,16,5,31,,
1387,9662,3,20110517,20110911,12,12,10,70,,5
1387,9662,4,20111011,20120207,12,11,9,72,,5
1387,9662,5,20120306,20120702,12,11,10,65,,5
1387,9662,6,20121226,20130421,8,7,7,42,,
1387,9662,7,20130521,20130916,14,11,8,56,,5
1387,9662,8,20131015,20140210,13,4,6,30,,5
1387,7921,1,20100118,20100513,14,13,11,81.4,262,
1387,7921,2,20100615,20101006,9,8,8,52,,5
1387,7921,3,20101108,20110303,17,16,10,69,,4
1387,7921,4,20110628,20111024,11,11,11,77,,
1387,7921,5,20111121,20120316,15,11,8,48,,4
1387,7921,6,20120416,20120809,14,11,10,67,,4
1387,7921,7,20121114,20130309,17,14,7,42,,
1387,7921,8,20130407,20130801,15,13,11,55,,4
1387,7921,9,20130903,20131228,16,13,5,20,,5
1387,8062,1,20100119,20100516,5,5,10,80,270,
1387,8062,2,20100706,20101031,9,9,8,57.6,,
1387,8062,3,20101222,20110416,6,5,10,80,,27
1387,8062,4,20110607,20111001,16,15,12,84,,5
1387,8062,5,20111101,20120223,12,8,10,70,,5
1387,8062,6,20120327,20120720,17,17,10,60,,5
1387,8062,7,20121114,20130308,22,19,9,54,,
1387,8062,8,20130408,20130803,11,8,0,0,,5
1387,8073,1,20091230,20100425,12,11,11,94.6,250,
1387,8073,2,20100525,20100918,12,11,11,0,,5
1387,8073,3,20101019,20110211,14,14,14,0,,5
1387,8073,4,20110314,20110706,13,11,9,90,,4
1387,8073,5,20110808,20111201,14,12,10,60,,4
1387,8073,6,20120306,20120702,5,5,8,52,,68
1387,8073,7,20120731,20121124,13,13,10,55,,5
1387,8043,1,20091229,20100425,15,15,12,93.6,252,
1387,8043,2,20100706,20101031,12,10,9,73.8,,
1387,8043,3,20101221,20110416,16,14,9,63,,26
1387,8043,4,20110607,20110930,15,15,11,44,,5
1387,8043,5,20111031,20120224,15,15,9,63,,4
1387,8043,6,20120326,20120719,17,17,9,58.5,,4
1387,8043,7,20121112,20130308,18,17,9,58.5,,
1387,8043,8,20130407,20130801,15,12,9,45,,4
1387,8043,9,20130928,20140121,18,16,10,40,,
1387,8043,10,20140217,20140613,13,12,9,63,,4
1387,7579,1,20100119,20100513,10,9,10,82,276,
1387,7579,2,20100928,20110121,13,12,10,100,,
1387,7579,3,20110222,20110616,6,6,12,72,,5
1387,7579,4,20110719,20111110,12,9,11,99,,5
1387,7579,5,20111213,20120402,15,14,10,100,,5
1387,7579,6,20120508,20120831,14,11,6,48,,5
1387,7579,7,20121002,20130123,11,11,8,44,,5
1387,7579,8,20130225,20130619,14,10,8,56,,4
1387,7579,9,20130909,20140101,13,9,10,45,,
1387,8007,1,20091229,20100425,12,12,10,69,243,
1387,8007,2,20101223,20110419,8,8,9,76.5,,
1387,8007,3,20110517,20110909,13,13,13,91,,5
1387,8007,4,20111011,20120204,16,15,10,65,,5
1387,8007,5,20120306,20120630,15,11,9,54,,5
1387,8007,6,20120731,20121125,6,5,8,56,,5
1387,8007,7,20121225,20130418,14,12,11,77,,5
1387,8007,8,20130521,20130910,10,9,8,56,,5
1387,8007,9,20131015,20140205,15,13,7,42,,5
1387,8007,10,20140311,20140705,15,10,9,45,,5
1387,6066ZZ,1,20100503,20100901,2,2,0,0,,
1387,6293,1,20100302,20100627,6,6,7,50.4,295,
1387,6293,2,20110227,20110623,13,12,10,54,,
1387,6293,3,20110719,20111114,10,9,8,80,,5
1387,6293,4,20111211,20120402,16,16,10,80,,3
1387,6293,5,20120507,20120828,16,12,7,49,,4
1387,6293,6,20121111,20130307,13,12,10,60,,
1387,7497,1,20100210,20100604,12,10,6,32.4,274,
1387,7497,2,20100706,20101031,13,12,8,67.2,,5
1387,7497,3,20101220,20110415,6,1,8,64,,25
1387,7497,4,20110517,20110909,12,9,9,63,,5
1387,7497,5,20111011,20120202,14,9,9,45,,5
1387,7497,6,20120306,20120628,15,13,10,65,,5
1387,7497,7,20120731,20121121,8,8,10,60,,5
1387,7497,8,20121225,20130418,13,12,9,54,,5
1387,7497,9,20130520,20130913,12,8,0,0,,4
1387,6555,1,20100209,20100605,15,14,10,60,272,
1387,6555,2,20100705,20101030,13,13,9,54,,4
1387,7799,1,20100209,20100605,15,15,10,54,272,
1387,7799,2,20100705,20101031,13,11,8,44,,4
1387,7799,3,20101129,20110324,14,12,10,83,,4
1387,7799,4,20110425,20110817,13,11,11,55,,4
1387,7799,5,20110920,20120114,14,14,11,77,,5
1387,7799,6,20120214,20120608,12,11,9,72,,5
1387,7799,7,20120710,20121103,13,12,8,56,,5
1387,7799,8,20121203,20130328,12,10,9,81,,4
1387,7799,9,20130430,20130823,12,3,6,42,,5
1387,7799,10,20130925,20140121,8,3,9,54,,6
1387,7799,11,20140218,20140615,7,0,0,0,,5
1387,6994,1,20100303,20100625,7,7,9,81,293,
1387,6994,2,20100726,20101118,13,12,9,63,,4
1387,6994,3,20110629,20111023,7,7,9,90,,
1387,6994,4,20111121,20120313,15,11,8,64,,4
1387,6994,5,20120416,20120809,12,0,9,67.5,,4
1387,6344,1,20100210,20100605,12,11,9,54,272,
1387,6344,2,20100705,20101031,12,10,10,72,,4
1387,6344,3,20101130,20110325,17,17,9,66.6,,5
1387,6344,4,20110426,20110818,12,2,0,0,,5
1387,7809,1,20100209,20100601,17,15,8,33.6,271,
1387,7809,2,20100706,20101028,12,11,0,0,,5
1387,6765,1,20100209,20100608,4,0,9,49.5,270,
1387,6796,1,20100303,20100626,10,10,9,63,291,
1387,6796,2,20101130,20110325,16,15,12,84,,
1387,6796,3,20110426,20110819,14,14,13,71.5,,5
1387,6796,4,20110921,20120114,14,13,10,70,,6
1387,6796,5,20120214,20120607,12,12,7,56,,5
1387,6796,6,20120710,20121103,5,5,10,80,,5
1387,6796,7,20121204,20130328,12,11,9,54,,5
1387,6796,8,20130429,20130821,14,13,6,36,,4
1387,6796,9,20130924,20140118,9,7,0,0,,5
1387,6705,1,20100209,20100605,9,7,9,48.6,269,
1387,6705,2,20101201,20110328,9,9,8,44,,
1387,6265,1,20100908,20110102,3,3,8,56,,
1387,6265,2,20110202,20110525,6,4,9,83.7,,6
1387,7995,1,20100302,20100626,10,10,9,67.5,284,
1387,7995,2,20101019,20110213,12,11,10,60,,
1387,7995,3,20110314,20110708,13,12,10,90,,4
1387,7995,4,20110808,20111203,10,9,7,49,,4
1387,7995,5,20120103,20120428,10,8,9,63,,5
1387,7367,1,20100302,20100626,6,6,9,72,279,
1387,7367,2,20100728,20101120,4,2,8,56,,6
1387,7367,3,20101220,20110414,15,13,10,75,,4
1387,7367,4,20110606,20110928,14,13,11,66,,4
1387,6295,1,20100323,20100718,14,12,8,43.2,,
1387,6295,2,20100817,20101211,10,10,12,72,,5
1387,6295,3,20110110,20110506,14,13,10,50,,4
1387,6295,4,20110606,20110927,15,9,8,60,,4
1387,6295,5,20111031,20120223,11,10,8,56,,4
1387,6795,1,20100504,20100826,16,15,10,60,,
1387,6795,2,20101223,20110419,16,16,9,55.8,,
1387,6795,3,20110517,20110909,17,17,12,84,,5
1387,6795,4,20111011,20120207,17,15,8,52,,5
1387,6795,5,20120306,20120702,14,14,8,48,,5
1387,6795,6,20121023,20130216,20,15,10,50,,
1387,6795,7,20130319,20130714,13,12,8,48,,14
1387,6795,8,20131013,20140206,16,14,10,50,,
1387,6795,9,20140303,20140630,16,14,7,49,,5
1387,7940,1,20100302,20100627,10,7,5,20,276,
1387,7940,2,20100727,20101119,10,9,6,54,,5
1387,7940,3,20110130,20110528,5,3,6,57,,45
1387,7940,4,20110627,20111022,16,11,8,64,,4
1387,7940,5,20120104,20120429,13,8,11,82.5,,48
1387,7940,6,20120529,20120921,16,12,8,64,,5
1387,7940,7,20121022,20130215,11,9,10,50,,4
1387,7940,8,20130319,20130713,12,10,9,63,,14
1387,7940,9,20130812,20131206,17,9,9,54,,4
1387,7940,10,20140106,20140502,15,3,7,35,,4
1387,6348,1,20101110,20110306,10,6,0,0,,
1387,0924Z,1,20100412,20100807,13,12,10,60,,
1387,0924Z,2,20100906,20101228,10,10,9,63,,4
1387,0924Z,3,20110131,20110524,13,13,10,80,,4
1387,0924Z,4,20110627,20111019,15,15,5,35,,4
1387,6662,1,20100524,20100917,14,13,7,22.4,,
1387,6662,2,20101109,20110305,13,12,11,49.5,,
1387,8343,1,20100413,20100807,18,13,10,60,,
1387,8343,2,20100907,20101230,16,14,9,63,,5
1387,6590,1,20100210,20100605,14,11,0,0,258,
1387,6496,1,20100210,20100605,4,2,10,60,257,
1387,6447,1,20100210,20100605,15,14,10,62,257,
1387,6447,2,20100705,20101030,15,13,9,73.8,,4
1387,6632,1,20100707,20101031,12,11,10,80,,
1387,6632,2,20101130,20110325,21,15,10,56,,5
1387,6632,3,20110426,20110821,12,11,10,70,,5
1387,6632,4,20110922,20120117,10,10,7,21,,7
1387,7895,1,20100323,20100716,6,6,9,52.2,286,
1387,7895,2,20110809,20111127,9,8,5,30,,
1387,7895,3,20120103,20120426,13,13,11,82.5,,5
1387,7895,4,20120529,20120921,18,10,10,100,,5
1387,7895,5,20121023,20130216,14,12,8,56,,5
1387,7895,6,20130320,20130714,15,8,10,70,,6
1387,7895,7,20130813,20131206,12,10,0,0,,5
1387,6480,1,20100413,20100806,13,13,14,84,307,
1387,6480,2,20100907,20110101,13,12,10,0,,5
1387,6480,3,20110131,20110528,15,0,0,0,,4
1387,6480,4,20110629,20111023,11,10,9,63,,27
1387,8032Z,1,20100413,20100807,6,6,12,0,307,
1387,8032Z,2,20101109,20110305,16,16,12,91.2,,
1387,8032Z,3,20110406,20110730,14,13,11,99,,6
1387,8032Z,4,20110830,20111223,16,14,10,55,,5
1387,8032Z,5,20120124,20120516,11,11,11,99,,5
1387,8032Z,6,20120619,20121013,3,3,10,90,,5
1387,8032Z,7,20121113,20130307,13,11,10,60,,6
1387,8032Z,8,20130408,20130731,13,13,9,63,,5
1387,8032Z,9,20130903,20131228,10,10,9,54,,5
1387,8032Z,10,20140128,20140523,13,8,10,50,,5
1387,6584,1,20100706,20101101,8,7,10,82,,
1387,6584,2,20101130,20110325,10,9,10,100,,5
1387,6584,3,20110426,20110821,13,13,12,84,,5
1387,6584,4,20110920,20120116,14,13,12,90,,5
1387,6584,5,20120214,20120610,14,12,12,84,,5
1387,6584,6,20120710,20121103,9,8,10,80,,5
1387,6584,7,20121203,20130328,12,10,12,96,,4
1387,6584,8,20130521,20130914,12,9,9,63,,5
1387,8920ZZ,1,20100323,20100717,15,14,9,61.2,286,
1387,6467,1,20100413,20100806,14,12,10,80,307,
1387,6467,2,20100907,20101231,14,10,10,100,,5
1387,6467,3,20110131,20110525,11,9,8,85.6,,4
1387,6467,4,20110627,20111019,12,11,6,60,,4
1387,6467,5,20111121,20120313,13,9,8,64,,4
1387,6467,6,20120416,20120808,9,9,7,73.5,,4
1387,6467,7,20120911,20130102,11,10,8,64,,5
1387,6467,8,20130205,20130529,10,9,9,54,,5
1387,6467,9,20130702,20131023,9,7,10,60,,5
1387,6467,10,20131125,20140318,12,11,0,0,,4
1387,6734,1,20100503,20100830,19,19,7,28,,
1387,6734,2,20101223,20110418,19,18,9,55.8,,
1387,6734,3,20111011,20120205,15,14,10,80,,
1387,6609,1,20100323,20100716,13,13,9,45,286,
1387,6609,2,20100816,20101211,15,14,11,77,,4
1387,6609,3,20110111,20110506,14,14,10,67,,5
1387,6609,4,20110606,20110930,14,13,10,50,,4
1387,6609,5,20111031,20120222,13,0,10,60,,4
1387,6609,6,20120326,20120719,15,2,6,24,,4
1387,8904,1,20100505,20100828,9,6,0,0,,
1387,8982,1,20100323,20100718,9,8,9,61.2,286,
1387,8982,2,20101018,20110213,12,12,8,71.2,,
1387,8982,3,20110314,20110709,17,16,12,90,,4
1387,8982,4,20110808,20111202,13,13,7,35,,4
1387,8982,5,20120102,20120427,16,14,10,70,,4
1387,8982,6,20120528,20120921,12,12,8,64,,4
1387,8982,7,20121022,20130215,10,10,8,56,,4
1387,8982,8,20130521,20130917,6,5,6,36,,
1387,7827,1,20100323,20100718,6,6,9,73.8,286,
1387,7827,2,20100906,20101231,11,11,9,90,,
1387,7827,3,20110227,20110623,15,11,0,0,,
1387,6474,1,20100707,20101101,4,1,6,39,,
1387,6474,2,20101129,20110324,14,11,10,0,,4
1387,6474,3,20110426,20110819,14,14,12,84,,5
1387,6474,4,20110920,20120115,11,11,10,70,,5
1387,6474,5,20120213,20120608,10,9,11,88,,4
1387,8434,1,20100525,20100918,12,12,12,74.4,279,
1387,8434,2,20101224,20110417,10,9,5,27.5,,
1387,8434,3,20110518,20110908,16,15,12,78,,6
1387,8434,4,20111213,20120408,6,5,10,90,,
1387,8434,5,20120508,20120901,14,12,10,60,,5
1387,8434,6,20121003,20130124,11,10,9,58.5,,6
1387,8434,7,20130226,20130621,11,9,9,63,,5
1387,8434,8,20130723,20131117,8,4,8,56,,5
1387,8434,9,20140106,20140501,13,9,7,35,,4
1387,8434,10,20140603,20140926,13,11,9,54,,5
1387,8434,11,20141028,20150220,10,8,9,45,,5
1387,7864,1,20100816,20101211,16,15,12,96,,
1387,7864,2,20110112,20110508,12,11,10,76,,6
1387,7999,1,20100505,20100827,8,7,10,74,263,
1387,6547,1,20100927,20110122,12,9,8,48,,
1387,6547,2,20110222,20110618,10,10,10,36,,5
1387,6547,3,20110719,20111112,13,12,10,65,,5
1387,6547,4,20111212,20120406,9,4,9,63,,4
1387,6547,5,20120508,20120901,11,9,10,60,,5
1387,2307,1,20100525,20100918,15,13,12,62.4,281,
1387,8109,1,20100505,20100830,8,8,11,72.6,263,
1387,6066Z,1,20100907,20110101,9,9,6,66,280,
1387,6066Z,2,20110227,20110623,12,11,12,75.6,,
1387,6066Z,3,20110719,20111111,16,14,8,72,,5
1387,6066Z,4,20111212,20120407,13,12,8,48,,4
1387,6066Z,5,20120508,20120829,9,6,7,56,,5
1387,6066Z,6,20121002,20130123,11,10,6,36,,5
1387,6066Z,7,20130225,20130620,14,12,8,48,,4
1387,6583,1,20101224,20110418,3,3,10,85,,
1387,6583,2,20110704,20111028,9,9,9,67.5,,
1387,6583,3,20111123,20120317,11,11,8,48,,6
1387,6583,4,20120417,20120811,9,9,9,67.5,,5
1387,6583,5,20120911,20130106,13,9,9,72,,5
1387,6583,6,20130205,20130601,9,8,8,56,,5
1387,6583,7,20130725,20131118,8,8,8,56,,
1387,6583,8,20131216,20140410,9,6,0,0,,4
1387,6743,1,20101202,20110329,14,0,0,0,,
1387,4095,1,20101018,20110209,9,8,0,0,321,
1387,4983,1,20100908,20101230,17,14,6,30,281,
1387,4983,2,20110227,20110623,14,9,0,0,,31
1387,8652,1,20110313,20110704,13,13,13,0,,
1387,8652,2,20110808,20111130,15,14,10,63,,4
1387,8652,3,20120102,20120424,17,17,13,91,,4
1387,8652,4,20120529,20120920,11,11,10,65,,5
1387,8652,5,20121022,20130212,13,13,8,48,,4
1387,8652,6,20130521,20130912,18,15,11,77,,
1387,8652,7,20131014,20140205,19,16,8,48,,4
1387,8652,8,20140311,20140702,12,10,10,70,,5
1387,8652,9,20140806,20141130,9,9,8,56,,6
1387,8765,1,20101130,20110324,13,13,13,84.5,,
1387,8765,2,20110426,20110818,11,11,11,99,,5
1387,8765,3,20110919,20120113,15,12,11,88,,4
1387,8765,4,20120214,20120607,18,15,11,71.5,,5
1387,8765,5,20120710,20121101,10,10,10,70,,5
1387,8765,6,20121204,20130329,15,13,9,63,,5
1387,8765,7,20130430,20130821,15,13,10,70,,5
1387,8765,8,20130924,20140117,14,14,9,45,,5
1387,8765,9,20140218,20140612,12,11,9,63,,5
1387,8765,10,20140715,20141108,13,11,9,36,,5
1387,8765,11,20141209,20150401,12,10,10,90,,5
1387,4923,1,20110112,20110509,11,10,0,0,262,
1387,9654,1,20110113,20110508,13,13,0,0,263,
1387,1680,1,20110113,20110509,16,15,9,66.6,263,
1387,1680,2,20110625,20111019,11,11,10,70,,
1387,1680,3,20111122,20120317,15,14,8,64,,5
1387,1680,4,20120417,20120812,10,8,0,0,,5
1387,1680,5,20130205,20130602,5,5,6,48,,
1387,5008,1,20110112,20110509,15,15,6,28.8,262,
1387,5008,2,20110607,20110929,14,12,11,88,,5
1387,5008,3,20111031,20120226,14,13,11,77,,4
1387,5008,4,20120326,20120719,16,15,9,67.5,,4
1387,5008,5,20120820,20121213,18,16,7,35,,5
1387,5008,6,20130407,20130802,15,9,8,64,,
1387,5008,7,20130903,20131228,12,12,8,48,,5
1387,1791,1,20110112,20110508,16,13,11,77,262,
